nightgown	clothing options for lounging at home	0.89050	3
pajamas	clothing options for lounging at home	0.96937	3
slippers	clothing options for lounging at home	0.91615	3
dress	clothing options for women	0.95749	3
camisole	clothing options for women	0.88234	3
skirt	clothing options for women	0.95499	3
shirt	clothing pieces	0.84710	4
jacket	clothing pieces	0.76263	4
sweater	clothing pieces	0.77525	4
jeans	clothing pieces	0.84376	4
jeans	clothing to wear	0.94221	3
dress	clothing to wear	0.97002	3
shirt	clothing to wear	0.98205	3
shawl	clothing used for keeping warm	0.94812	6
sweater	clothing used for keeping warm	0.98880	6
jacket	clothing used for keeping warm	0.98937	6
parka	clothing used for keeping warm	0.99074	6
cloak	clothing used for keeping warm	0.96919	6
coat	clothing used for keeping warm	0.99245	6
parka	clothing worn in cold weather	0.95040	2
coat	clothing worn in cold weather	0.96958	2
parka	clothing worn in winter	0.98429	3
mittens	clothing worn in winter	0.97635	3
cloak	clothing worn in winter	0.95268	3
pants	clothing worn on bottom half of the body	0.97505	2
skirt	clothing worn on bottom half of the body	0.92746	2
skirt	clothing worn on the lower body	0.83891	2
pants	clothing worn on the lower body	0.96183	2
blouse	clothing worn on the upper body	0.89945	2
shirt	clothing worn on the upper body	0.97829	2
goose	coastal birds	0.93078	4
flamingo	coastal birds	0.95053	4
penguin	coastal birds	0.98108	4
seagull	coastal birds	0.99416	4
lemon	cocktail ingredients	0.84734	2
lime	cocktail ingredients	0.83907	2
salamander	cold blooded	0.94160	4
tortoise	cold blooded	0.97565	4
crocodile	cold blooded	0.98580	4
alligator	cold blooded	0.98616	4
penguin	cold climate animals	0.95150	3
walrus	cold climate animals	0.78847	3
caribou	cold climate animals	0.87615	3
freezer	cold storage appliances	0.99212	2
refrigerator	cold storage appliances	0.99147	2
mittens	cold weather accessories	0.94518	3
gloves	cold weather accessories	0.93143	3
earmuffs	cold weather accessories	0.89968	3
turtle	cold-blooded	0.97434	6
iguana	cold-blooded	0.89292	6
salamander	cold-blooded	0.91744	6
otter	cold-blooded	0.81248	6
alligator	cold-blooded	0.98430	6
crocodile	cold-blooded	0.98338	6
earmuffs	cold-weather accessories	0.90839	2
mittens	cold-weather accessories	0.95119	2
medal	collectibles	0.97214	2
doll	collectibles	0.95499	2
woodpecker	colorful birds	0.97311	4
peacock	colorful birds	0.97057	4
falcon	colorful birds	0.82690	4
flamingo	colorful birds	0.95349	4
falcon	colourful birds	0.84997	5
flamingo	colourful birds	0.96071	5
peacock	colourful birds	0.98086	5
woodpecker	colourful birds	0.98028	5
rooster	colourful birds	0.78380	5
cigarette	combustible	0.99568	2
cigar	combustible	0.99490	2
cigarette	combustible materials	0.95547	2
cigar	combustible materials	0.92376	2
pajamas	comfortable clothes for sleeping	0.99111	2
nightgown	comfortable clothes for sleeping	0.98877	2
pants	comfortable clothing	0.95141	4
pajamas	comfortable clothing	0.98940	4
socks	comfortable clothing	0.96156	4
jeans	comfortable clothing	0.94786	4
socks	comfortable clothing items	0.96545	2
pajamas	comfortable clothing items	0.97608	2
slippers	comfortable clothing items for lounging at home	0.95322	3
robe	comfortable clothing items for lounging at home	0.78873	3
pajamas	comfortable clothing items for lounging at home	0.97676	3
nightgown	comfortable clothing options for sleeping	0.97070	2
pajamas	comfortable clothing options for sleeping	0.98685	2
couch	comfortable furniture	0.99433	2
sofa	comfortable furniture	0.99458	2
slippers	comfortable loungewear	0.97942	2
pajamas	comfortable loungewear	0.99325	2
rocker	comfortable seating	0.97910	3
sofa	comfortable seating	0.99419	3
couch	comfortable seating	0.99419	3
sofa	comfortable seating furniture	0.99507	2
rocker	comfortable seating furniture	0.98635	2
couch	comfortable seating options	0.95235	2
sofa	comfortable seating options	0.95207	2
lion	common African safari animals	0.94152	5
hyena	common African safari animals	0.96638	5
giraffe	common African safari animals	0.95497	5
camel	common African safari animals	0.89546	5
zebra	common African safari animals	0.94032	5
cat	common animal companions	0.84310	2
dog	common animal companions	0.83886	2
horse	common animals found on a farm	0.94641	9
sheep	common animals found on a farm	0.98879	9
ox	common animals found on a farm	0.97954	9
pony	common animals found on a farm	0.91500	9
cow	common animals found on a farm	0.97423	9
goat	common animals found on a farm	0.96090	9
donkey	common animals found on a farm	0.76350	9
pig	common animals found on a farm	0.97746	9
bull	common animals found on a farm	0.96833	9
microwave	common appliances in a kitchen	0.92385	4
toaster	common appliances in a kitchen	0.94787	4
dishwasher	common appliances in a kitchen	0.94713	4
blender	common appliances in a kitchen	0.89578	4
paintbrush	common art supplies	0.93972	2
crayon	common art supplies	0.96820	2
rabbit	common backyard animals	0.75960	5
skunk	common backyard animals	0.78420	5
gopher	common backyard animals	0.83643	5
squirrel	common backyard animals	0.86021	5
chipmunk	common backyard animals	0.78914	5
sack	common bag styles	0.96956	3
bag	common bag styles	0.95779	3
backpack	common bag styles	0.93053	3
owl	common birds	0.87254	14
dove	common birds	0.98077	14
falcon	common birds	0.89991	14
goose	common birds	0.97391	14
eagle	common birds	0.79116	14
hawk	common birds	0.95008	14
seagull	common birds	0.98280	14
swan	common birds	0.89063	14
pigeon	common birds	0.98672	14
woodpecker	common birds	0.96458	14
flamingo	common birds	0.92324	14
duck	common birds	0.97407	14
rooster	common birds	0.91507	14
crow	common birds	0.98117	14
donut	common breakfast pastries	0.97396	2
biscuit	common breakfast pastries	0.95891	2
pigeon	common city birds	0.98528	6
owl	common city birds	0.79438	6
crow	common city birds	0.97165	6
dove	common city birds	0.95807	6
seagull	common city birds	0.98329	6
hawk	common city birds	0.91579	6
jeans	common clothing items	0.86818	4
shirt	common clothing items	0.84172	4
jacket	common clothing items	0.76491	4
pants	common clothing items	0.93474	4
oven	common cooking appliances	0.94482	4
toaster	common cooking appliances	0.93143	4
microwave	common cooking appliances	0.90961	4
stove	common cooking appliances	0.95644	4
garlic	common cooking ingredients	0.83236	3
pepper	common cooking ingredients	0.83525	3
onions	common cooking ingredients	0.93800	3
cauliflower	common crudite vegetables	0.86108	2
cabbage	common crudite vegetables	0.81629	2
cake	common desserts	0.97119	2
pie	common desserts	0.95985	2
horse	common farm animals	0.93328	9
goat	common farm animals	0.94133	9
bull	common farm animals	0.95658	9
pig	common farm animals	0.97715	9
donkey	common farm animals	0.77984	9
ox	common farm animals	0.98105	9
sheep	common farm animals	0.98908	9
cow	common farm animals	0.97406	9
pony	common farm animals	0.86045	9
sandwich	common fast food items	0.89651	3
pizza	common fast food items	0.84075	3
hot dog	common fast food items	0.89888	3
sandwich	common fast food options	0.86834	2
hot dog	common fast food options	0.81591	2
hot dog	common fast foods	0.90432	3
sandwich	common fast foods	0.87538	3
pizza	common fast foods	0.83563	3
salmon	common fish for eating	0.97478	2
trout	common fish for eating	0.95046	2
garlic	common flavorings in cooking	0.88634	2
pepper	common flavorings in cooking	0.88082	2
bread	common foods made with dough	0.99350	2
pizza	common foods made with dough	0.98683	2
apple	common fruit	0.96504	4
pear	common fruit	0.96816	4
banana	common fruit	0.94367	4
peach	common fruit	0.86691	4
banana	common fruits	0.87728	5
orange	common fruits	0.83798	5
pear	common fruits	0.91787	5
peach	common fruits	0.84351	5
apple	common fruits	0.89968	5
banana	common fruits found in the grocery store	0.90857	2
orange	common fruits found in the grocery store	0.87384	2
dining table	common furniture items	0.87839	3
chair	common furniture items	0.95669	3
table	common furniture items	0.86584	3
desk	common furniture items in an office	0.97368	3
chair	common furniture items in an office	0.94834	3
table	common furniture items in an office	0.79652	3
corn	common grains	0.98013	2
rice	common grains	0.96938	2
rabbit	common house pets	0.89723	4
hamster	common house pets	0.96388	4
cat	common house pets	0.96363	4
dog	common house pets	0.93041	4
beetle	common household pests	0.93498	7
moth	common household pests	0.97898	7
flea	common household pests	0.96731	7
spider	common household pests	0.93297	7
housefly	common household pests	0.98603	7
cockroach	common household pests	0.97487	7
rat	common household pests	0.97006	7
cat	common household pets	0.96533	5
hamster	common household pets	0.95939	5
dog	common household pets	0.94249	5
rabbit	common household pets	0.87109	5
goldfish	common household pets	0.89484	5
radish	common ingredients in salads	0.96710	4
lettuce	common ingredients in salads	0.99421	4
tomato	common ingredients in salads	0.94148	4
onions	common ingredients in salads	0.87579	4
spider	common insects	0.85122	13
cockroach	common insects	0.96876	13
wasp	common insects	0.98790	13
housefly	common insects	0.97315	13
butterfly	common insects	0.95998	13
flea	common insects	0.95638	13
hornet	common insects	0.89927	13
grasshopper	common insects	0.97501	13
ant	common insects	0.98343	13
beetle	common insects	0.97730	13
worm	common insects	0.83360	13
caterpillar	common insects	0.94681	13
moth	common insects	0.98132	13
ant	common insects found in nature	0.98149	12
housefly	common insects found in nature	0.96687	12
hornet	common insects found in nature	0.91733	12
beetle	common insects found in nature	0.98119	12
spider	common insects found in nature	0.93492	12
caterpillar	common insects found in nature	0.96819	12
cockroach	common insects found in nature	0.96675	12
wasp	common insects found in nature	0.98534	12
flea	common insects found in nature	0.95965	12
grasshopper	common insects found in nature	0.98053	12
moth	common insects found in nature	0.98397	12
butterfly	common insects found in nature	0.97411	12
dishwasher	common kitchen appliances	0.94996	4
blender	common kitchen appliances	0.86317	4
microwave	common kitchen appliances	0.92010	4
toaster	common kitchen appliances	0.94305	4
grater	common kitchen tools	0.91596	3
strainer	common kitchen tools	0.91549	3
colander	common kitchen tools	0.90757	3
ox	common livestock animals	0.96001	7
sheep	common livestock animals	0.99042	7
horse	common livestock animals	0.83396	7
pig	common livestock animals	0.96334	7
bull	common livestock animals	0.92339	7
goat	common livestock animals	0.93463	7
cow	common livestock animals	0.94874	7
turkey	common meats	0.78066	2
chicken	common meats	0.82327	2
turkey	common meats for eating	0.88425	2
lamb	common meats for eating	0.85669	2
turkey	common meats in cuisine	0.84129	2
lamb	common meats in cuisine	0.81268	2
chicken	common meats used in stews	0.90463	4
pig	common meats used in stews	0.81790	4
lamb	common meats used in stews	0.93310	4
turkey	common meats used in stews	0.86777	4
bus	common modes of transportation	0.92966	4
taxi	common modes of transportation	0.85646	4
train	common modes of transportation	0.90307	4
subway	common modes of transportation	0.89027	4
harmonica	common musical instruments	0.79871	6
piano	common musical instruments	0.92340	6
drum	common musical instruments	0.91043	6
trumpet	common musical instruments	0.81268	6
banjo	common musical instruments	0.77673	6
guitar	common musical instruments	0.86430	6
goldfish	common pets	0.90736	5
hamster	common pets	0.96144	5
cat	common pets	0.96004	5
dog	common pets	0.94360	5
rabbit	common pets	0.91297	5
table	common pieces of furniture	0.93978	3
dining table	common pieces of furniture	0.94155	3
chair	common pieces of furniture	0.97949	3
tomato	common pizza toppings	0.92436	3
cheese	common pizza toppings	0.96157	3
mushroom	common pizza toppings	0.94360	3
turkey	common poultry	0.98948	5
chicken	common poultry	0.98711	5
rooster	common poultry	0.97841	5
goose	common poultry	0.98338	5
duck	common poultry	0.98695	5
leopard	common safari animals	0.93178	3
lion	common safari animals	0.94750	3
hyena	common safari animals	0.96834	3
cucumber	common salad ingredients	0.91932	4
radish	common salad ingredients	0.88412	4
lettuce	common salad ingredients	0.97564	4
tomato	common salad ingredients	0.83436	4
squid	common sea creatures	0.91983	4
crab	common sea creatures	0.89568	4
lobster	common sea creatures	0.84027	4
clam	common sea creatures	0.93622	4
shrimp	common seafood	0.97859	3
tuna	common seafood	0.95989	3
lobster	common seafood	0.79190	3
shrimp	common seafood items	0.89112	2
tuna	common seafood items	0.82295	2
potato	common soup ingredients	0.90281	2
onions	common soup ingredients	0.93724	2
bread	common sources of carbohydrates	0.96148	2
rice	common sources of carbohydrates	0.93074	2
chicken	common sources of meat	0.76009	2
pig	common sources of meat	0.84572	2
pliers	common tools	0.96805	3
screwdriver	common tools	0.96577	3
crowbar	common tools	0.79804	3
screwdriver	common tools for home repairs	0.98347	2
hammer	common tools for home repairs	0.95109	2
fox	common types of animals	0.75031	2
bird	common types of animals	0.86819	2
apple	common types of fruit	0.93296	6
orange	common types of fruit	0.90518	6
banana	common types of fruit	0.92753	6
strawberry	common types of fruit	0.90240	6
peach	common types of fruit	0.90973	6
pear	common types of fruit	0.92964	6
goat	common types of livestock	0.92423	7
cow	common types of livestock	0.95033	7
horse	common types of livestock	0.79142	7
pig	common types of livestock	0.95194	7
ox	common types of livestock	0.94059	7
bull	common types of livestock	0.90855	7
sheep	common types of livestock	0.98483	7
hut	common types of lodging	0.76154	6
bedroom	common types of lodging	0.83960	6
bungalow	common types of lodging	0.93659	6
cabin	common types of lodging	0.93468	6
cottage	common types of lodging	0.90111	6
inn	common types of lodging	0.98082	6
chicken	common types of meat	0.89077	2
lamb	common types of meat	0.81660	2
stone	common types of natural stone	0.94257	2
marble	common types of natural stone	0.97050	2
cheese	common types of pizza toppings	0.97156	2
mushroom	common types of pizza toppings	0.95468	2
stone	common types of stone	0.84934	2
marble	common types of stone	0.96657	2
broccoli	common vegetables	0.95077	4
potato	common vegetables	0.91052	4
cabbage	common vegetables	0.97738	4
carrot	common vegetables	0.90710	4
cabbage	common vegetables in many cuisines	0.96485	3
carrot	common vegetables in many cuisines	0.90258	3
cauliflower	common vegetables in many cuisines	0.92457	3
turnip	common vegetables in soups and stews	0.97531	6
celery	common vegetables in soups and stews	0.96399	6
cauliflower	common vegetables in soups and stews	0.95125	6
potato	common vegetables in soups and stews	0.97952	6
carrot	common vegetables in soups and stews	0.96970	6
cabbage	common vegetables in soups and stews	0.98784	6
turnip	common vegetables in stews/soups	0.97627	4
cabbage	common vegetables in stews/soups	0.98151	4
cauliflower	common vegetables in stews/soups	0.89360	4
potato	common vegetables in stews/soups	0.97895	4
fox	common wild animals	0.93291	6
lion	common wild animals	0.85242	6
raccoon	common wild animals	0.85045	6
deer	common wild animals	0.94580	6
coyote	common wild animals	0.91472	6
panther	common wild animals	0.81950	6
squirrel	common wildlife animals	0.84842	6
hare	common wildlife animals	0.86310	6
fox	common wildlife animals	0.88621	6
raccoon	common wildlife animals	0.84354	6
deer	common wildlife animals	0.95776	6
groundhog	common wildlife animals	0.81370	6
pen	common writing utensils	0.97205	2
pencil	common writing utensils	0.96419	2
cabbage	commonly considered vegetables	0.99322	3
carrot	commonly considered vegetables	0.95640	3
broccoli	commonly considered vegetables	0.99192	3
cake	commonly consumed desserts	0.98244	2
pie	commonly consumed desserts	0.97163	2
sardine	commonly consumed fish	0.97622	4
trout	commonly consumed fish	0.98978	4
salmon	commonly consumed fish	0.99249	4
tuna	commonly consumed fish	0.98759	4
tuna	commonly consumed fish varieties	0.83258	4
salmon	commonly consumed fish varieties	0.88058	4
trout	commonly consumed fish varieties	0.90013	4
sardine	commonly consumed fish varieties	0.83039	4
orange	commonly consumed fruits	0.89469	3
peach	commonly consumed fruits	0.89088	3
apple	commonly consumed fruits	0.91310	3
lamb	commonly consumed meats	0.82617	3
chicken	commonly consumed meats	0.88775	3
turkey	commonly consumed meats	0.86220	3
apple	commonly eaten fruits	0.92520	4
banana	commonly eaten fruits	0.91981	4
orange	commonly eaten fruits	0.89551	4
peach	commonly eaten fruits	0.90670	4
sardine	commonly eaten seafood	0.98018	4
shrimp	commonly eaten seafood	0.99003	4
lobster	commonly eaten seafood	0.98989	4
tuna	commonly eaten seafood	0.98377	4
salmon	commonly eaten types of seafood	0.97089	4
shrimp	commonly eaten types of seafood	0.97996	4
tuna	commonly eaten types of seafood	0.96288	4
lobster	commonly eaten types of seafood	0.96464	4
bull	commonly farmed animals	0.94812	8
horse	commonly farmed animals	0.82546	8
pig	commonly farmed animals	0.97888	8
cow	commonly farmed animals	0.97510	8
goat	commonly farmed animals	0.93057	8
ox	commonly farmed animals	0.97266	8
buffalo	commonly farmed animals	0.78093	8
sheep	commonly farmed animals	0.99125	8
bear	commonly found animals in a forest	0.97178	13
beaver	commonly found animals in a forest	0.97640	13
elk	commonly found animals in a forest	0.98793	13
rabbit	commonly found animals in a forest	0.94611	13
moose	commonly found animals in a forest	0.98214	13
groundhog	commonly found animals in a forest	0.91958	13
hare	commonly found animals in a forest	0.90983	13
skunk	commonly found animals in a forest	0.86694	13
squirrel	commonly found animals in a forest	0.95719	13
chipmunk	commonly found animals in a forest	0.95693	13
deer	commonly found animals in a forest	0.99272	13
raccoon	commonly found animals in a forest	0.95204	13
fox	commonly found animals in a forest	0.96633	13
toilet	commonly found in a bathroom	0.99445	3
bathtub	commonly found in a bathroom	0.98913	3
sink	commonly found in a bathroom	0.99343	3
lamp	commonly found in a bedroom	0.94736	2
nightgown	commonly found in a bedroom	0.84554	2
radish	commonly found in a salad	0.94565	2
cucumber	commonly found in a salad	0.97804	2
porcupine	commonly found in forests	0.93797	3
squirrel	commonly found in forests	0.95143	3
elk	commonly found in forests	0.98656	3
ant	commonly found in gardens or soil	0.86635	2
worm	commonly found in gardens or soil	0.90575	2
radish	commonly found in salads	0.97075	6
spinach	commonly found in salads	0.99008	6
lettuce	commonly found in salads	0.99614	6
cucumber	commonly found in salads	0.98374	6
tomato	commonly found in salads	0.96414	6
eggplant	commonly found in salads	0.93490	6
avocado	commonly found in tropical climates	0.81401	3
pineapple	commonly found in tropical climates	0.97079	3
coconut	commonly found in tropical climates	0.97545	3
ant	commonly found insects in gardens	0.96554	7
moth	commonly found insects in gardens	0.95569	7
grasshopper	commonly found insects in gardens	0.94648	7
butterfly	commonly found insects in gardens	0.97056	7
beetle	commonly found insects in gardens	0.84840	7
housefly	commonly found insects in gardens	0.87744	7
caterpillar	commonly found insects in gardens	0.95908	7
cow	commonly found on a farm	0.98719	10
barn	commonly found on a farm	0.99151	10
bull	commonly found on a farm	0.98403	10
pig	commonly found on a farm	0.98979	10
horse	commonly found on a farm	0.97935	10
tractor	commonly found on a farm	0.99012	10
ox	commonly found on a farm	0.98001	10
goat	commonly found on a farm	0.96865	10
pony	commonly found on a farm	0.91388	10
sheep	commonly found on a farm	0.98809	10
coconut	commonly grown in tropical climates	0.98571	3
pineapple	commonly grown in tropical climates	0.99055	3
avocado	commonly grown in tropical climates	0.95419	3
hamster	commonly kept as pets	0.99007	5
cat	commonly kept as pets	0.97456	5
dog	commonly kept as pets	0.96939	5
rabbit	commonly kept as pets	0.95784	5
chipmunk	commonly kept as pets	0.91695	5
hamster	commonly kept pets	0.98357	5
dog	commonly kept pets	0.97067	5
rabbit	commonly kept pets	0.94973	5
goldfish	commonly kept pets	0.96119	5
cat	commonly kept pets	0.97966	5
flute	commonly played in orchestras	0.99059	9
tuba	commonly played in orchestras	0.98482	9
trumpet	commonly played in orchestras	0.97411	9
violin	commonly played in orchestras	0.99498	9
harpsichord	commonly played in orchestras	0.98008	9
clarinet	commonly played in orchestras	0.99039	9
harp	commonly played in orchestras	0.97513	9
trombone	commonly played in orchestras	0.98000	9
cello	commonly played in orchestras	0.99518	9
radish	commonly used as ingredients in salad	0.93379	4
cucumber	commonly used as ingredients in salad	0.96900	4
eggplant	commonly used as ingredients in salad	0.75402	4
tomato	commonly used as ingredients in salad	0.89007	4
stone	commonly used building materials for construction	0.78963	2
brick	commonly used building materials for construction	0.98262	2
garlic	commonly used cooking ingredients	0.82960	3
pepper	commonly used cooking ingredients	0.83865	3
onions	commonly used cooking ingredients	0.92931	3
bouquet	commonly used for decoration	0.92704	3
potted plant	commonly used for decoration	0.97326	3
vase	commonly used for decoration	0.96872	3
veil	commonly used for dressing up	0.91508	2
leotards	commonly used for dressing up	0.85401	2
pearl	commonly used for making jewelry	0.97826	2
emerald	commonly used for making jewelry	0.91705	2
guitar	commonly used for playing music	0.98990	2
harmonica	commonly used for playing music	0.94656	2
garlic	commonly used in Italian cuisine	0.98318	2
parsley	commonly used in Italian cuisine	0.93449	2
stone	commonly used in construction	0.90905	2
brick	commonly used in construction	0.99437	2
onions	commonly used in cooking	0.96908	3
pepper	commonly used in cooking	0.92861	3
garlic	commonly used in cooking	0.95715	3
pepper	commonly used in cooking for flavoring	0.93924	4
garlic	commonly used in cooking for flavoring	0.94942	4
onions	commonly used in cooking for flavoring	0.94805	4
parsley	commonly used in cooking for flavoring	0.89604	4
emerald	commonly used in jewelry	0.94223	2
pearl	commonly used in jewelry	0.98126	2
lime	commonly used in making cocktails	0.97565	3
grapefruit	commonly used in making cocktails	0.91630	3
lemon	commonly used in making cocktails	0.96877	3
cranberry	commonly used in making jams and jellies	0.94457	2
cherry	commonly used in making jams and jellies	0.89176	2
onions	commonly used in making soups	0.96608	2
celery	commonly used in making soups	0.96075	2
mushroom	commonly used in pizza toppings	0.97405	2
tomato	commonly used in pizza toppings	0.97984	2
eggplant	commonly used in salads	0.93534	7
spinach	commonly used in salads	0.99138	7
celery	commonly used in salads	0.98896	7
lettuce	commonly used in salads	0.99634	7
radish	commonly used in salads	0.97415	7
tomato	commonly used in salads	0.96925	7
cucumber	commonly used in salads	0.98791	7
cucumber	commonly used in salads or cooking	0.91046	6
eggplant	commonly used in salads or cooking	0.88302	6
radish	commonly used in salads or cooking	0.90860	6
spinach	commonly used in salads or cooking	0.94267	6
zucchini	commonly used in salads or cooking	0.75094	6
tomato	commonly used in salads or cooking	0.93241	6
onions	commonly used in soups	0.96969	4
turnip	commonly used in soups	0.87651	4
celery	commonly used in soups	0.96298	4
cauliflower	commonly used in soups	0.77908	4
pineapple	commonly used in tropical drinks	0.94893	2
coconut	commonly used in tropical drinks	0.96258	2
knife	commonly used kitchen utensils	0.96261	2
grater	commonly used kitchen utensils	0.94673	2
piano	commonly used musical instruments	0.95907	7
banjo	commonly used musical instruments	0.76180	7
tuba	commonly used musical instruments	0.75139	7
drum	commonly used musical instruments	0.94204	7
harmonica	commonly used musical instruments	0.80931	7
guitar	commonly used musical instruments	0.91035	7
accordion	commonly used musical instruments	0.76611	7
tomato	commonly used pizza toppings	0.93514	2
mushroom	commonly used pizza toppings	0.95870	2
axe	commonly used tools	0.78124	5
pliers	commonly used tools	0.98678	5
screwdriver	commonly used tools	0.97812	5
chisel	commonly used tools	0.84749	5
crowbar	commonly used tools	0.83915	5
pineapple	commonly used tropical fruits	0.93374	2
coconut	commonly used tropical fruits	0.93193	2
cabbage	commonly used vegetables	0.97655	2
carrot	commonly used vegetables	0.91980	2
telephone	communication devices	0.96760	2
cell phone	communication devices	0.97517	2
toilet	components of a bathroom	0.97148	3
faucet	components of a bathroom	0.93812	3
sink	components of a bathroom	0.97779	3
faucet	components of a bathroom or kitchen	0.94874	2
sink	components of a bathroom or kitchen	0.95719	2
chain	components of a bicycle	0.96944	2
wheel	components of a bicycle	0.98257	2
wheel	components of a bike's drivetrain	0.97370	2
chain	components of a bike's drivetrain	0.98449	2
wall	components of a building	0.97632	2
door	components of a building	0.84436	2
door	components of a building structure	0.91013	2
wall	components of a building structure	0.97885	2
mouse	components of a desktop computer	0.77834	2
keyboard	components of a desktop computer	0.97120	2
drum	components of a drum kit	0.98832	2
rattle	components of a drum kit	0.83891	2
drum	components of a drum set	0.98576	2
rattle	components of a drum set	0.77303	2
bullet	components of a gun	0.98348	2
muzzle	components of a gun	0.85993	2
wall	components of a house	0.94484	4
fence	components of a house	0.76082	4
basement	components of a house	0.78238	4
door	components of a house	0.86155	4
microwave	components of a kitchen	0.79502	3
fridge	components of a kitchen	0.92765	3
dishwasher	components of a kitchen	0.88962	3
faucet	components of a kitchen sink	0.98595	2
drain	components of a kitchen sink	0.98228	2
doorknob	components of a lock system	0.96432	2
key	components of a lock system	0.97165	2
key	components of a locking system	0.96352	2
doorknob	components of a locking system	0.96629	2
bolts	components of a nail gun	0.94426	2
tack	components of a nail gun	0.98106	2
faucet	components of a plumbing system	0.98772	3
toilet	components of a plumbing system	0.98081	3
drain	components of a plumbing system	0.98431	3
drain	components of a sink	0.98532	2
faucet	components of a sink	0.98724	2
wheel	components of a stationary bike	0.85639	2
chain	components of a stationary bike	0.90752	2
bridge	components of a structure	0.81887	2
wall	components of a structure	0.94775	2
racquet	components of a tennis game	0.95330	3
ball	components of a tennis game	0.86992	3
tennis racket	components of a tennis game	0.93564	3
wheel	components of a tricycle	0.90926	2
chain	components of a tricycle	0.86464	2
shoes	components of an outfit	0.93003	5
socks	components of an outfit	0.88432	5
skirt	components of an outfit	0.85861	5
pants	components of an outfit	0.92823	5
camisole	components of an outfit	0.77927	5
baseball glove	components of baseball equipment	0.91514	2
baseball bat	components of baseball equipment	0.83634	2
lantern	components of camping	0.75231	2
tent	components of camping	0.98081	2
whip	components of horse riding	0.76537	2
saddle	components of horse riding	0.97701	2
whip	components of horse-back riding	0.75098	2
saddle	components of horse-back riding	0.97712	2
whip	components of martial arts	0.86964	3
sword	components of martial arts	0.94710	3
shield	components of martial arts	0.85415	3
shield	components of medieval armor	0.97155	2
sword	components of medieval armor	0.90477	2
tie	components of men's formalwear	0.97681	2
belt	components of men's formalwear	0.80630	2
tennis racket	components of playing tennis	0.92740	3
racquet	components of playing tennis	0.95403	3
ball	components of playing tennis	0.89219	3
pin	components of sewing	0.93872	3
thimble	components of sewing	0.92368	3
peg	components of sewing	0.86306	3
snowboard	components of skiing	0.96187	2
skis	components of skiing	0.98679	2
mouse	computer accessories for input and output	0.76826	2
keyboard	computer accessories for input and output	0.96099	2
mouse	computer input devices	0.87671	2
keyboard	computer input devices	0.98272	2
telephone	connected devices	0.89100	2
cell phone	connected devices	0.94698	2
screws	connectors	0.79017	2
bolts	connectors	0.90591	2
skirt	considered clothing items for women	0.94638	5
blouse	considered clothing items for women	0.93968	5
dress	considered clothing items for women	0.92590	5
camisole	considered clothing items for women	0.89876	5
bra	considered clothing items for women	0.93038	5
pear	considered fruits	0.93817	6
honeydew	considered fruits	0.90487	6
peach	considered fruits	0.92591	6
tangerine	considered fruits	0.92713	6
orange	considered fruits	0.90048	6
apple	considered fruits	0.92261	6
table	considered furniture items	0.93605	2
chair	considered furniture items	0.97864	2
moose	considered game animals	0.98072	5
elk	considered game animals	0.98991	5
bison	considered game animals	0.94696	5
deer	considered game animals	0.99557	5
hare	considered game animals	0.98186	5
emerald	considered gemstones	0.98338	2
pearl	considered gemstones	0.99054	2
flea	considered insects	0.98417	13
wasp	considered insects	0.99500	13
housefly	considered insects	0.98784	13
spider	considered insects	0.96930	13
ant	considered insects	0.99052	13
cockroach	considered insects	0.98777	13
caterpillar	considered insects	0.98526	13
worm	considered insects	0.87472	13
grasshopper	considered insects	0.98326	13
hornet	considered insects	0.99327	13
beetle	considered insects	0.97725	13
moth	considered insects	0.98886	13
butterfly	considered insects	0.98929	13
hamster	considered pets	0.99071	5
cat	considered pets	0.98144	5
rabbit	considered pets	0.96786	5
dog	considered pets	0.97178	5
goldfish	considered pets	0.97881	5
turtle	considered reptiles	0.99240	6
tortoise	considered reptiles	0.98868	6
python	considered reptiles	0.98434	6
crocodile	considered reptiles	0.98965	6
iguana	considered reptiles	0.99097	6
alligator	considered reptiles	0.99172	6
bungalow	considered residential dwelling units	0.98074	4
garage	considered residential dwelling units	0.87013	4
house	considered residential dwelling units	0.94364	4
apartment	considered residential dwelling units	0.99060	4
pear	considered to be fruit	0.98521	3
apple	considered to be fruit	0.98965	3
banana	considered to be fruit	0.98374	3
cabbage	considered to be vegetables	0.99375	7
zucchini	considered to be vegetables	0.99119	7
spinach	considered to be vegetables	0.98645	7
broccoli	considered to be vegetables	0.99393	7
carrot	considered to be vegetables	0.95935	7
lettuce	considered to be vegetables	0.98794	7
cucumber	considered to be vegetables	0.97184	7
hatchet	considered tools	0.75659	5
axe	considered tools	0.83637	5
crowbar	considered tools	0.90728	5
tack	considered tools	0.94455	5
pliers	considered tools	0.99281	5
coconut	considered tropical fruits	0.94657	2
pineapple	considered tropical fruits	0.97209	2
turnip	considered vegetables for cooking stews	0.93773	3
celery	considered vegetables for cooking stews	0.85545	3
cabbage	considered vegetables for cooking stews	0.96159	3
flamingo	considered water birds	0.96899	5
swan	considered water birds	0.98253	5
goose	considered water birds	0.98152	5
penguin	considered water birds	0.97293	5
duck	considered water birds	0.99002	5
drill	construction tools	0.90016	5
crowbar	construction tools	0.86519	5
level	construction tools	0.84411	5
hammer	construction tools	0.93724	5
sledgehammer	construction tools	0.94903	5
